Артикул,Описание,Название товара,Размер,Фото по ссылке,Цена,Наличие,Отображать на сайте
3925,"===РАЗМЕР 90===
длина 33 см
ширина 30 см
плечи 27 см
рукав от плеча 27 см 
===РАЗМЕР 100===
длина 36 см
ширина 32 см
плечи 27 см
рукав от плеча 31 см 
===РАЗМЕР 105===
длина 37 см
ширина 34 см
плечи 29 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 39 см
ширина 36 см
плечи 32 см
рукав от плеча 37 см
Джинсовка
Весна/осень
джинс + хлопок
",Джинсовая курточка Speak loudly белая 3925,"105
 - 4 шт.      
110
 - 6 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsova-kurtochka-speak-loudly-bila-3925-7126-1051x1051.jpg,380грн.,На складе,Да
3996,"===РАЗМЕР 80===
ФУТБОЛКА
длина 34 см
ширина 33 см
ШОРТЫ
длина 30 см 
===РАЗМЕР 90===
ФУТБОЛКА
длина 36 см
ширина 35 см
ШОРТЫ
длина 33 см 
===РАЗМЕР 100===
ФУТБОЛКА
длина 37 см
ширина 38 см
ШОРТЫ
длина 32 см 
===РАЗМЕР 110===
ФУТБОЛКА
длина 41 см
ширина 38 см
ШОРТЫ
длина 36 см
Костюм
футболка+шорты
футболка хлопок
шорты джинс
",Летний костюм мальчика Faces 3996,"110
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-kostyum-dlya-hlopchika-faces-3996-7107-1051x1051.jpg,285грн.,На складе,Да
3995,"===РАЗМЕР 80===
ФУТБОЛКА
длина 34 см
ширина 33 см
ШОРТЫ
длина 30 см 
===РАЗМЕР 90===
ФУТБОЛКА
длина 35 см
ширина 33 см
ШОРТЫ
длина 32 см 
===РАЗМЕР 100===
ФУТБОЛКА
длина 37 см
ширина 37 см
ШОРТЫ
длина 33 см 
===РАЗМЕР 110===
ФУТБОЛКА
длина 41 см
ширина 38 см
ШОРТЫ
длина 35 см
Костюм
футболка+шорты
футболка хлопок
шорты джинс
",Летний костюм мальчика Faces 3995,"100
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-kostyum-dlya-hlopchika-faces-3995-7106-1051x1051.jpg,285грн.,На складе,Да
3994,"===РАЗМЕР 80===
ФУТБОЛКА
длина 37 см
ширина 27 см
ШОРТЫ
длина 32 см 
===РАЗМЕР 90===
ФУТБОЛКА
длина 38 см
ширина 28 см
ШОРТЫ
длина 30 см 
===РАЗМЕР 100===
ФУТБОЛКА
длина 40 см
ширина 30 см
ШОРТЫ
длина 34 см 
===РАЗМЕР 110===
ФУТБОЛКА
длина 42 см
ширина 31 см
ШОРТЫ
длина 34 см
Костюм лето
футболка+шорты
футболка хлопок 90%
шорты тонкий джинс
",Летний костюм мальчика Doraemon 3994,"110
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-kostyum-dlya-hlopchika-doraemon-3994-7105-1051x1051.jpg,265грн.,На складе,Да
3991,"===РАЗМЕР 80===
длина 64 см
шаговый 27 см
ширина 32 см
плечи 25 см
рукав от плеча 26 см
===РАЗМЕР 90===
длина 69 см
шаговый 30 см
ширина 34 см
плечи 26 см
рукав от плеча 27 см
===РАЗМЕР 100===
длина 73 см
шаговый 31 см
ширина 35 см
плечи 28 см
рукав от плеча 29 см
===РАЗМЕР 110===
длина 83 см
шаговый 36 см
ширина 38 см
плечи 30 см
рукав от плеча 34 см
===РАЗМЕР 120===
длина 90 см
шаговый 39 см
ширина 39 см
плечи 31 см
рукав от плеча 34 см
Комбинезон
Весна/лето
Котон

",Стильный комбинезон джинс 3991,"90
 - 1 шт.      
100
 - 2 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/stilniy-kombinezon-dzhins-3991-7102-1051x1051.jpg,410грн.,На складе,Да
3990,"===РАЗМЕР 90===
длина 69 см
шаговый 25 см
ширина 35 см
плечи 30 см
рукав от плеча 24 см
===РАЗМЕР 100===
длина 73 см
шаговый 28 см
ширина 38 см
плечи 31 см
рукав от плеча 25 см
===РАЗМЕР 110===
длина 82 см
шаговый 31 см
ширина 40 см
плечи 33 см
рукав от плеча 29 см
===РАЗМЕР 120===
длина 86 см
шаговый 33 см
ширина 40 см
плечи 35 см
рукав от плеча 30 см
===РАЗМЕР 130===
длина 93 см
шаговый 37 см
ширина 44 см
плечи 37 см
рукав от плеча 32 см
Комбинезон
Весна/лето
Котон

",Стильный комбинезон беж 3990,"90
 - 5 шт.      
100
 - 4 шт.      
110
 - 3 шт.      
120
 - 5 шт.      
130
 - 4 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/stilniy-kombinezon-bezh-3990-7101-1051x1051.jpg,430грн.,На складе,Да
3989,"===РАЗМЕР 90===
длина 67 см
шаговый 25 см
ширина 35 см
плечи 29 см
рукав от плеча 23 см
===РАЗМЕР 100===
длина 73 см
шаговый 26 см
ширина 36 см
плечи 32 см
рука вот плеча 26 см
===РАЗМЕР 110===
длина 80 см
шаговый 29 см
ширина 38 см
плечи 31 см
рукавот плеча 27 см
===РАЗМЕР 120===
длина 88 см
шаговый 33 см
ширина 42 см
плечи 35 см
рукав от плеча 30 см
===РАЗМЕР 130===
длина 93 см
шаговый 35 см
ширина 44 см
плечи 38 см
рукав от плеча 33 см
Комбинезон
Весна/лето
Котон

",Стильный комбинезон зеленый 3989,"90
 - 3 шт.      
100
 - 1 шт.      
120
 - 4 шт.      
130
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/stilniy-kombinezon-zeleniy-3989-7100-1051x1051.jpg,430грн.,На складе,Да
3986,"===РАЗМЕР 90===
длина 37 см
ширина 36 см
плечи (приспущены) 35 см
рукав от плечевого шва 27 см 
===РАЗМЕР 100===
длина 41 см
ширина 37 см
плечи (приспущены) 35 см
рукав от плечевого шва 30 см 
===РАЗМЕР 110===
длина 44 см
ширина 40 см
плечи (приспущены) 37 см
рукав от плечевого шва 33 см 
===РАЗМЕР 120===
длина 47 см
ширина 41 см
плечи (приспущены) 39 см
рукав от плечевого шва 35 см 
===РАЗМЕР 130===
длина 50 см
ширина 44 см
плечи (приспущены) 41 см
рукав от плечевого шва 39 см
Рубашка
хлопок
",Рубашка для мальчика зеленая 3986,"90
 - 1 шт.      
120
 - 1 шт.      
130
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/sorochka-hlopchiku-zelena-3986-7097-1051x1051.jpg,285грн.,На складе,Да
3985,"===РАЗМЕР 90===
длина 38 см
ширина 36 см
плечи (приспущены) 34 см
рукав от плечевого шва 27 см 
===РАЗМЕР 100===
длина 41 см
ширина 38 см
плечи (приспущены) 36 см
рукав от плечевого шва 31 см 
===РАЗМЕР 110===
длина 45 см
ширина 40 см
плечи (приспущены) 39 см
рукав от плечевого шва 33 см 
===РАЗМЕР 120===
длина 47 см
ширина 41 см
плечи (приспущены) 38 см
рукав от плечевого шва 36 см 
===РАЗМЕР 130===
длина 50 см
ширина 44 см
плечи (приспущены) 40 см
рукав от плечевого шва 39 см
Рубашка
хлопок
",Рубашка для мальчика желтая 3985,"90
 - 2 шт.      
100
 - 2 шт.      
120
 - 1 шт.      
130
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/sorochka-hlopchiku-zhovta-3985-7096-1051x1051.jpg,285грн.,На складе,Да
3984,"===РАЗМЕР 90===
длина 38 см
ширина 37 см
плечи (приспущены) 39 см
рукав от плечевого шва 28 см 
===РАЗМЕР 100===
длина 41 см
ширина 38 см
плечи (приспущены) 39 см
рукав от плечевого шва 31 см 
===РАЗМЕР 110===
длина 44 см
ширина 40 см
плечи (приспущены) 38 см
рукав от плечевого шва 32 см 
===РАЗМЕР 120===
длина 47 см
ширина 42 см
плечи (приспущены) 36 см
рукав от плечевого шва 36 см 
===РАЗМЕР 130===
длина 50 см
ширина 44 см
плечи (приспущены) 40 см
рукав от плечевого шва 39 см
Рубашка
хлопок
",Рубашка для мальчика оранж 3984,"90
 - 2 шт.      
100
 - 1 шт.      
110
 - 1 шт.      
120
 - 2 шт.      
130
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/sorochka-hlopchiku-oranzh-3984-7095-1051x1051.jpg,285грн.,На складе,Да
3983,"===РАЗМЕР 90===
длина 37 см
ширина 36 см
плечи (приспущены) 36 см
рукав от плечевого шва 29 см 
===РАЗМЕР 110===
длина 45 см
ширина 41 см
плечи (приспущены) 39 см
рукав от плечевого шва 31 см 
===РАЗМЕР 120===
длина 47 см
ширина 42 см
плечи (приспущены) 39 см
рукав от плечевого шва 37 см
Рубашка
хлопок
",Рубашка для мальчика синяя 3983,"90
 - 1 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/sorochka-hlopchiku-sinya-3983-7094-1051x1051.jpg,285грн.,На складе,Да
3978,"===РАЗМЕР 80===
длина 33 см
ширина 32 см
плечи 25 см
рукав от плеча 31 см 
===РАЗМЕР 90===
длина 36 см
ширина 34 см
плечи 26 см
рукав от плеча 33 см 
===РАЗМЕР 100===
длина 40 см
ширина 36 см
плечи 27 см
рукав от плеча 35 см 
===РАЗМЕР 110===
длина 42 см
ширина 37 см
плечи 27 см
рукав от плеча 36 см 
===РАЗМЕР 120===
длина 47 см
ширина 39 см
плечи 30 см
рукав от плеча 39 см
Бомбер
весна/осень
верх полиэтер
подклад нейлон
без утеплителя
",Бомбер Mickey 3978,Телефон,https://chebyrashka.com.ua/image/cache/catalog/aaa/bomber-mickey-3978-7088-1051x1051.jpg,0 грн.,Нет в наличии,Нет
3976,"===РАЗМЕР 80===
длина 39 см
ширина 35 см
плечи 28 см
рукав от плеча 31 см 
===РАЗМЕР 90===
длина 43 см
ширина 36 см
плечи 29 см
рукав от плеча 34 см 
===РАЗМЕР 100===
длина 45 см
ширина 36 см
плечи 30 см
рукав от плеча 37 см 
===РАЗМЕР 110===
длина 51 см
ширина 41 см
плечи 32 см
рукав от плеча 41 см 
===РАЗМЕР 120===
длина 51 см
ширина 41 см
плечи 32 см
рукав от плеча 41 см
Парка
весна/осень
верх котон
подклад нейлон
без утеплителя
капюшон несъемный
молния+кнопки
",Парка для мальчика Мики 3976,"120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/parka-dlya-hlopchika-miki-3976-7086-1051x1051.jpg,385грн.,На складе,Да
3959,"===РАЗМЕР 90===
длина 35 см
ширина 31 см
плечи 27 см
рукав от плеча 30 см 
===РАЗМЕР 100===
длина 37 см
ширина 32 см
плечи 28 см
рукав от плеча 31 см 
===РАЗМЕР 105===
длина 38 см
ширина 34 см
плечи 30 см
рукав от плеча 33 см 
===РАЗМЕР 110===
длина 40 см
ширина 36 см
плечи 32 см
рукав от плеча 36 см
Джинсовка
Весна/осень
джинс + хлопок
",Джинсовая курточка Star оранж 3959,Телефон,https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsova-kurtochka-star-oranzh-3959-7054-1051x1051.jpg,0 грн.,Нет в наличии,Нет
3956,"===РАЗМЕР 90===
длина 55 см
шаговый 34 см
бедра 32 см 
===РАЗМЕР 100===
длина 58 см
шаговый 36 см
бедра 36 см 
===РАЗМЕР 110===
длина 62 см
шаговый 39 см
бедра 40 см 
===РАЗМЕР 120===
длина 67 см
шаговый 42 см
бедра 41 см 
===РАЗМЕР 130===
длина 68 см
шаговый 45 см
бедра 41 см 
===РАЗМЕР 140===
длина 75 см
шаговый 48 см
бедра 43 см
Весна/лето
Тонкий джинс
пояс-резинка
",Джинсы для мальчика синие 3956,"100
 - 1 шт.      
130
 - 1 шт.      
140
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-hlopchikiv-sini-3956-7051-1051x1051.jpg,300грн.,На складе,Да
3928,"=== РАЗМЕР 90===
длина 33 см
ширина 34 см
плечи (приспущены) 38 см
рукав от плечевого шва 22 см 
=== РАЗМЕР 100===
длина 36 см
ширина 35 см
плечи (приспущены) 37 см
рукав от плечевого шва 25 см 
=== РАЗМЕР 105===
длина 37 см
ширина 37 см
плечи (приспущены) 41 см
рукав от плечевого шва 27 см 
=== РАЗМЕР 110===
длина 39 см
ширина 38 см
плечи (приспущены) 42 см
рукав от плечевого шва 29 см
Кофта
хлопок
Обратите внимание, плечи приспущены

",Кофта мальчику Brown bear 3928,"105
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-hlopchiku-brown-bear-3928-7013-1051x1051.jpg,270грн.,На складе,Да
3927,"=== РАЗМЕР 90===
длина 32 см
ширина 33 см
плечи (приспущены) 37 см
рукав от плечевого шва 21 см 
=== РАЗМЕР 100===
длина 34 см
ширина 35 см
плечи (приспущены) 38 см
рукав от плечевого шва 25 см 
=== РАЗМЕР 105===
длина 36 см
ширина 37 см
плечи (приспущены) 41 см
рукав от плечевого шва 26 см 
=== РАЗМЕР 110===
длина 39 см
ширина 38 см
плечи (приспущены) 42 см
рукав от плечевого шва 29 см
Кофта
хлопок
Обратите внимание, плечи приспущены

",Кофта мальчику Brown bear беж 3927,"110
 - нет на складе.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-hlopchiku-brown-bear-bezh-3927-7012-1051x1051.jpg,270грн.,На складе,Да
3926,"=== РАЗМЕР 90===
длина 33 см
ширина 33 см
плечи (приспущены) 38 см
рукав от плечевого шва 22 см 
=== РАЗМЕР 100===
длина 36 см
ширина 36 см
плечи (приспущены) 39,5 см
рукав от плечевого шва 25 см 
=== РАЗМЕР 105===
длина 38 см
ширина 36 см
плечи (приспущены) 41 см
рукав от плечевого шва 26 см 
=== РАЗМЕР 110===
длина 40 см
ширина 38 см
плечи (приспущены) 42 см
рукав от плечевого шва 28 см
Кофта
хлопок
Обратите внимание, плечи приспущены
Цвет - оранж
",Кофта мальчику Brown bear оранж 3926,"105
 - 1 шт.      
110
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-hlopchiku-brown-bear-oranzh-3926-7011-1051x1051.jpg,270грн.,На складе,Да
3907,"===РАЗМЕР 74==
ПИДЖАК
длина 31 см
ширина 27,5 см
плечи 22 см
рукав от плеча 25 см
КОФТА
длина 29 см
ширина 21,5 см
плечи 19,5 см
рукав от плеча 26 см
ШТАНЫ
длина 39,5 см
шаговый 23,5 см 
===РАЗМЕР 80===
ПИДЖАК
длина 33 см
ширина 28 см
плечи 22 см
рукав от плеча 26 см
КОФТА
длина 30 см
ширина 23 см
плечи 21,5 см
рукав от плеча 26,5 см
ШТАНЫ
длина 41 см
шаговый 24,5 см 
===РАЗМЕР 86===
ПИДЖАК
длина 34,5 см
ширина 28 см
плечи 23 см
рукав от плеча 27 см
КОФТА
длина 33 см
ширина 24 см
плечи 23 см
рукав от плеча 28,5 см
ШТАНЫ
длина 43,5 см
шаговый 26 см
Костюм-тройка
Пиджак+кофта+штаны+галстук
трикотаж
Производитель Турция
",Стильный костюм-тройка мальчику 3907,"80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/stilniy-kostyum-triyka-hlopchiku-3907-7006-1051x1051.jpg,400грн.,На складе,Да
3863,"===РАЗМЕР 80===
длина 43 см
шаговый 27 см
бедра 26 см 
===РАЗМЕР 86===
длина 47 см
шаговый 30 см
бедра 27 см 
===РАЗМЕР 92===
длина 52 см
шаговый 34,5 см
бедра 28,5 см 
===РАЗМЕР 98===
длина 56 см
шаговый 37,5 см
бедра 29,5 см
Джинс
Производитель Турция
",Джинсы для мальчика 3863,"92
 - 1 шт.      
98
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-hlopchika-3863-6919-1051x1051.jpg,300грн.,На складе,Да
3858,"===РАЗМЕР 92===
ТЕНИСКА
длина 37 см
ширина 29 см
ДЖИНСЫ
длина 52 см
шаговый 34 см
бедра 27 см 
===РАЗМЕР 98===
ТЕНИСКА
длина 38,5 см
ширина 30,5 см
ДЖИНСЫ
длина 56 см
шаговый 37 см
бедра 28 см 
===РАЗМЕР 104===
ТЕНИСКА
длина 40,5 см
ширина 30,5 см
ДЖИНСЫ
длина 58 см
шаговый 40 см
бедра 30 см 
===РАЗМЕР 110===
ТЕНИСКА
длина 42 см
ширина 32,5 см
ДЖИНСЫ
длина 63 см
шаговый 44 см
бедра 30 см
Костюм
Тениска+джинсы (пояс в комплекте)
Тениска хлопок
Производитель Турция
Отличное качество
",Стильный костюм мальчику 3858,"92
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/stilniy-kostyum-hlopchikovi-3858-6899-1051x1051.jpg,370грн.,На складе,Да
3855,"===РАЗМЕР 80===
ТЕНИСКА
длина 33 см
ширина 24 см
ШОРТЫ
длина 29 см 
===РАЗМЕР 92===
ТЕНИСКА
длина 35 см
ширина 24,5 см
ШОРТЫ
длина 30 см 
===РАЗМЕР 98===
ТЕНИСКА
длина 38 см
ширина 26 см
ШОРТЫ
длина 32 см 
===РАЗМЕР 104===
ТЕНИСКА
длина 39,5 см
ширина 28 см
ШОРТЫ
длина 34 см
Костюм
Тениска+шорты+кепка
Тениска хлопок+лен
Шорты хлопок
Производитель Турция
",Нарядный летний костюм мальчику 3855,"98
 - 1 шт.      
104
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadniy-litniy-kostyum-hlopchikovi-3855-6896-1051x1051.jpg,350грн.,На складе,Да
3849,"===РАЗМЕР 86===
ТЕНИСКА
длина 34 см
ширина 30 см
БРИДЖИ
длина 34 см 
===РАЗМЕР 92===
ТЕНИСКА
длина 39 см
ширина 31 см
БРИДЖИ
длина 35 см 
===РАЗМЕР 98===
ТЕНИСКА
длина 41,5 см
ширина 32 см
БРИДЖИ
длина 36 см 
===РАЗМЕР 104===
ТЕНИСКА
длина 43,5 см
ширина 34 см
БРИДЖИ
длина 38,5 см
Костюм
Тениска+бриджи+носки
Тениска хб+лен
Бриджи котон
Носки хлопок
Производитель Турция
",Летний костюм мальчику 3849,Телефон,https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-kostyum-hlopchikovi-3849-6885-1051x1051.jpg,0 грн.,Нет в наличии,Нет
2739,"===РАЗМЕР 86===
длина 50 см
шаговый 29 см
бедра 30,5 см 
===РАЗМЕР 92===
длина 54 см
шаговый 31 см
бедра 32,5 см 
===РАЗМЕР 98===
длина 57 см
шаговый 34 см
бедра 33,5 см 
===РАЗМЕР 104===
длина 59 см
шаговый 35,5 см
бедра 34 см 
===РАЗМЕР 110===
длина 63 см
шаговый 38 см
бедра 35,5 см
",Джинсы для мальчика 2739,"98
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-hlopchika-2739-6849-1051x1051.jpg,290грн.,На складе,Да
